Statistical profiling result from fork-v8.log, (29721 ticks, 7 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     10  100.0%            Function: ^send /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/response.js:107:25
      7    5.0%        Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:510:43
      7  100.0%          Function: ^serveStatic /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/serve-static/index.js:72:31
      4   57.1%            Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
      2   28.6%            LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      1   14.3%            LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
      7    5.0%        Function: ^checkInvalidHeaderChar node:_http_common:232:32
      7  100.0%          Function: ^<anonymous> node:_http_outgoing:564:45
      7  100.0%            Function: ^setHeader node:_http_outgoing:574:57
      5    3.5%        Function: ^parseQueryStringValues /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/qs/lib/parse.js:50:50
      5  100.0%          Function: ^module.exports /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/qs/lib/parse.js:237:27
      5  100.0%            Function: ^parseExtendedQueryString /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/utils.js:288:34
      5    3.5%        Function: ^parseAcceptEncoding /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/negotiator/lib/encoding.js:31:29
      5  100.0%          Function: ^preferredEncodings /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/negotiator/lib/encoding.js:138:28
      5  100.0%            Function: ^encodings /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/negotiator/index.js:52:52
      4    2.8%        Function: ^parse /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/content-type/index.js:106:16
      4  100.0%          Function: ^setCharset /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/utils.js:247:41
      4  100.0%            Function: ^send /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/response.js:107:25
      3    2.1%        LazyCompile: ~resolvePackageTargetString node:internal/modules/esm/resolve:488:36
      3  100.0%          LazyCompile: ~resolvePackageTarget node:internal/modules/esm/resolve:553:30
      3  100.0%            LazyCompile: ~resolvePackageTarget node:internal/modules/esm/resolve:553:30
      3    2.1%        Function: ^readPackage node:internal/modules/cjs/loader:290:21
      2   66.7%          Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      2  100.0%            Function: ^trySelf node:internal/modules/cjs/loader:441:17
      1   33.3%          Function: ^tryPackage node:internal/modules/cjs/loader:338:20
      1  100.0%            Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      3    2.1%        Function: ^normalize node:path:1127:12
      3  100.0%          Function: ^join node:path:1166:7
      2   66.7%            Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:761:17
      1   33.3%            Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:510:43
      3    2.1%        Function: ^expressInit /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/middleware/init.js:29:30
      3  100.0%          LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      3  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      2    1.4%        Function: ^FastBuffer node:internal/buffer:958:14
      2  100.0%          Function: ^createUnsafeBuffer node:internal/buffer:1059:28
      1   50.0%            Function: ^createPool node:buffer:151:20
      1   50.0%            Function: ^allocate node:buffer:398:18
    124    3.2%      Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
    107   86.3%        Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
     21   19.6%          Function: ~<anonymous> node:crypto:1:1
     21  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     15   14.0%          Function: ~<anonymous> node:internal/child_process:1:1
     15  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     14   13.1%          Function: ~<anonymous> node:http:1:1
     14  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      7    6.5%          Function: ~<anonymous> node:internal/cluster/primary:1:1
      7  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      7    6.5%          Function: ~<anonymous> node:_http_client:1:1
      7  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      5    4.7%          LazyCompile: ~initCJSParse node:internal/modules/esm/translators:58:28
      5  100.0%            LazyCompile: ~commonjsStrategy node:internal/modules/esm/translators:146:60
      5    4.7%          Function: ~<anonymous> node:child_process:1:1
      5  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    3.7%          LazyCompile: ~lazyRequire node:internal/crypto/util:67:21
      4  100.0%            LazyCompile: ~get node:crypto:287:8
      4    3.7%          Function: ~<anonymous> node:internal/crypto/hkdf:1:1
      4  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    3.7%          Function: ~<anonymous> node:assert:1:1
      4  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3    2.8%          LazyCompile: ~lazyLoadStreams node:fs:2845:25
      3  100.0%            LazyCompile: ~get ReadStream node:fs:2988:17
      2    1.9%          LazyCompile: ~lookupAndListen node:net:1509:25
      2  100.0%            LazyCompile: ~Server.listen node:net:1410:35
      2    1.9%          LazyCompile: ~get BlockList node:net:1775:16
      2  100.0%            /usr/local/lib/nodejs/bin/node
      2    1.9%          Function: ~<anonymous> node:tty:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.9%          Function: ~<anonymous> node:internal/crypto/pbkdf2:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.9%          Function: ~<anonymous> node:dns:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.9%          Function: ~<anonymous> node:cluster:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    1.9%          Function: ~<anonymous> node:_http_common:1:1
      2  100.0%            Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     14   11.3%        LazyCompile: ~compileForPublicLoader node:internal/bootstrap/loaders:246:25
      7   50.0%          LazyCompile: ~loadNativeModule node:internal/modules/cjs/helpers:44:26
      7  100.0%            LazyCompile: ~builtinStrategy node:internal/modules/esm/translators:252:58
      7   50.0%          Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      6   85.7%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      1   14.3%            LazyCompile: ~Module._load node:internal/modules/cjs/loader:757:24
      3    2.4%        Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      3  100.0%          Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      3  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     68    1.8%      Function: ^stat node:fs:1454:14
     68  100.0%        Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:761:17
     68  100.0%          Function: ^sendIndex /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:757:53
     68  100.0%            Function: ^pipe /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:510:43
     68    1.8%      Function: ^compression /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/compression/index.js:59:31
     41   60.3%        LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
     41  100.0%          LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
     41  100.0%            Function: ^expressInit /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/middleware/init.js:29:30
     16   23.5%        Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     16  100.0%          Function: ^trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
     10   62.5%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      6   37.5%            Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:275:64
     11   16.2%        LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     11  100.0%          Function: ^trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
     11  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
     56    1.4%      Function: ^Hash node:internal/crypto/hash:58:14
     56  100.0%        Function: ^createHash node:crypto:129:20
     56  100.0%          Function: ^entitytag /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/etag/index.js:39:20
     56  100.0%            Function: ^etag /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/etag/index.js:70:15
     55    1.4%      LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
     36   65.5%        Function: ^cors /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:159:16
     36  100.0%          Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:219:57
     36  100.0%            Function: ^originCallback /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:213:39
      9   16.4%        Function: ^error /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/serve-static/index.js:115:39
      7   77.8%          LazyCompile: *emit node:events:474:44
      7  100.0%            Function: ^error /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:267:45
      2   22.2%          Function: ^emit node:events:474:44
      2  100.0%            Function: ^error /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/send/index.js:267:45
      6   10.9%        Function: ^jsonParser /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/body-parser/lib/types/json.js:98:30
      4   66.7%          LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      4  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      1   16.7%          LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
      1  100.0%            Function: ^trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      1   16.7%          Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
      1  100.0%            Function: ^trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      2    3.6%        Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:136:31
      2  100.0%          Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/application.js:158:29
      2  100.0%            Function: ^app /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/express.js:38:21
      1    1.8%        Function: ^query /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/middleware/query.js:39:24
      1  100.0%          LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      1  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      1    1.8%        Function: ^compression /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/compression/index.js:59:31
      1  100.0%          LazyCompile: *trim_prefix /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:288:23
      1  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
     53    1.4%      LazyCompile: *<anonymous> file:///home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/routes/index.js:26:18
     40   75.5%        LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     40  100.0%          Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
     40  100.0%            Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
     13   24.5%        Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     13  100.0%          Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
     13  100.0%            Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
     44    1.1%      Function: ^<anonymous> file:///home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/routes/index.js:26:18
     36   81.8%        Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     36  100.0%          LazyCompile: ~next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
     36  100.0%            LazyCompile: ~dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
      8   18.2%        LazyCompile: ~handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
      8  100.0%          LazyCompile: ~next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
      8  100.0%            LazyCompile: ~dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
     43    1.1%      Function: ^parse /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/content-type/index.js:106:16
     43  100.0%        Function: ^setCharset /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/utils.js:247:41
     43  100.0%          Function: ^send /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/response.js:107:25
     43  100.0%            Function: ^json /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/response.js:239:25
     41    1.1%      LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
     41  100.0%        LazyCompile: ~nativeModuleRequire node:internal/bootstrap/loaders:332:29
      9   22.0%          Function: ~<anonymous> node:internal/modules/esm/loader:1:1
      9  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      7   17.1%          LazyCompile: ~initializeCJSLoader node:internal/bootstrap/pre_execution:414:29
      7  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:22:36
      6   14.6%          Function: ~<anonymous> node:internal/process/esm_loader:1:1
      6  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4    9.8%          Function: ~<anonymous> node:internal/modules/esm/get_source:1:1
      4  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3    7.3%          Function: ~<anonymous> node:internal/main/run_main_module:1:1
      2    4.9%          Function: ~<anonymous> node:internal/source_map/source_map_cache:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2    4.9%          Function: ~<anonymous> node:internal/fs/promises:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          LazyCompile: ~initializeSourceMapsHandlers node:internal/bootstrap/pre_execution:453:38
      1  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:22:36
      1    2.4%          LazyCompile: ~initializeReport node:internal/bootstrap/pre_execution:175:26
      1  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:22:36
      1    2.4%          Function: ~<anonymous> node:internal/modules/esm/translators:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          Function: ~<anonymous> node:internal/modules/esm/resolve:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          Function: ~<anonymous> node:internal/modules/esm/module_map:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          Function: ~<anonymous> node:internal/modules/esm/load:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          Function: ~<anonymous> node:internal/modules/cjs/loader:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1    2.4%          Function: ~<anonymous> node:internal/bootstrap/pre_execution:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
     41    1.1%      Function: ^setWriteHeadHeaders /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/on-headers/index.js:105:30
     41  100.0%        Function: ^writeHead /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/on-headers/index.js:28:29
     41  100.0%          Function: ^_implicitHeader node:_http_server:264:68
     41  100.0%            Function: ^end /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/compression/index.js:92:28
   3632   38.8%    LazyCompile: *<anonymous> file:///home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/routes/index.js:26:18
   2936   80.8%      LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
   2936  100.0%        Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
   2936  100.0%          Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
   2936  100.0%            LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
    695   19.1%      Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
    662   95.3%        Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
    662  100.0%          Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
    662  100.0%            Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     33    4.7%        LazyCompile: ~next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
     19   57.6%          LazyCompile: ~dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
     19  100.0%            Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
     14   42.4%          Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
     14  100.0%            Function: ^handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
    225    2.4%    LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
    220   97.8%      Function: ^next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:114:16
    220  100.0%        Function: ^dispatch /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/route.js:98:45
    220  100.0%          LazyCompile: *handle /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/layer.js:86:49
    220  100.0%            LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      3    1.3%      LazyCompile: *next /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/express/lib/router/index.js:176:16
      3  100.0%        Function: ^cors /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:159:16
      3  100.0%          Function: ^<anonymous> /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:219:57
      3  100.0%            Function: ^originCallback /home/echevalier/Devel/Coder/Backend/backend_clase16/practicas_artillery/node_modules/cors/lib/index.js:213:39

